Soil_ID,OC,pH,Clay,CEC,T,Ratio,logKow,lnCe,ln_Qe
120,3.058139535,8.05,12.9,,288,0.01,3.36,8.160775357,6.469923578
120,3.058139535,8.05,12.9,,288,0.01,3.36,7.971672598,6.411425087
120,3.058139535,8.05,12.9,,288,0.01,3.36,7.857596834,6.288811452
120,3.058139535,8.05,12.9,,288,0.01,3.36,7.699978268,6.166795896
120,3.058139535,8.05,12.9,,288,0.01,3.36,7.506866468,6.039842245
120,3.058139535,8.05,12.9,,288,0.01,3.36,7.296955495,5.861534377
120,3.058139535,8.05,12.9,,288,0.01,3.36,6.941286762,5.690774571
120,3.058139535,8.05,12.9,,288,0.01,3.36,6.653636923,5.40497564
120,3.058139535,8.05,12.9,,288,0.01,3.36,6.183530143,5.025570539
120,3.058139535,8.05,12.9,,288,0.01,3.36,5.421419564,4.343420932
120,3.058139535,8.05,12.9,,308,0.01,3.36,8.591558273,6.129100318
120,3.058139535,8.05,12.9,,308,0.01,3.36,8.445374904,6.073293121
120,3.058139535,8.05,12.9,,308,0.01,3.36,8.324990981,5.963681909
120,3.058139535,8.05,12.9,,308,0.01,3.36,8.182084025,5.830792734
120,3.058139535,8.05,12.9,,308,0.01,3.36,8.018855929,5.694534174
120,3.058139535,8.05,12.9,,308,0.01,3.36,7.832252247,5.516721706
120,3.058139535,8.05,12.9,,308,0.01,3.36,7.591861715,5.308655741
120,3.058139535,8.05,12.9,,308,0.01,3.36,7.2822112,5.045588581
120,3.058139535,8.05,12.9,,308,0.01,3.36,6.898714534,4.640065211
120,3.058139535,8.05,12.9,,308,0.01,3.36,6.28897318,3.879795225
121,3.325,4.89,24.37,12.89,298,0.028081642,4.57,5.675518108,2.859396954
121,3.325,4.89,24.37,12.89,298,0.028081642,4.57,5.503135631,2.714562285
121,3.325,4.89,24.37,12.89,298,0.028081642,4.57,5.294749509,2.590264665
121,3.325,4.89,24.37,12.89,298,0.028081642,4.57,5.166735501,2.481634636
121,3.325,4.89,24.37,12.89,298,0.028081642,4.57,4.937468008,2.241964221
121,3.325,4.89,24.37,12.89,298,0.028081642,4.57,4.67201542,1.954275065
121,3.325,4.89,24.37,12.89,298,0.028081642,4.57,4.34348589,1.589643285
122,3.6,7.03,38.1,33.1,298,0.1,3.36,8.89439599,5.431991686
122,3.6,7.03,38.1,33.1,298,0.1,3.36,8.761113014,5.307429227
122,3.6,7.03,38.1,33.1,298,0.1,3.36,8.661970363,5.161183493
122,3.6,7.03,38.1,33.1,298,0.1,3.36,8.511287789,5.066266765
122,3.6,7.03,38.1,33.1,298,0.1,3.36,8.326156165,4.917154307
122,3.6,7.03,38.1,33.1,298,0.1,3.36,8.129145515,4.747813192
122,3.6,7.03,38.1,33.1,298,0.1,3.36,7.717587114,4.394534336
122,3.6,7.03,38.1,33.1,298,0.1,3.36,7.093902841,3.900515042
122,3.6,7.03,38.1,33.1,298,0.1,3.36,6.277695567,3.261437106
122,3.6,7.03,38.1,33.1,298,0.1,3.36,5.444191029,2.45706429
122,3.6,7.03,38.1,33.1,298,0.01818,4.57,4.532696263,3.590375931
122,3.6,7.03,38.1,33.1,298,0.01818,4.57,4.302942842,3.437175664
122,3.6,7.03,38.1,33.1,298,0.01818,4.57,4.202032368,3.370824081
122,3.6,7.03,38.1,33.1,298,0.01818,4.57,3.982742386,3.144871847
122,3.6,7.03,38.1,33.1,298,0.01818,4.57,3.812843349,3.029877629
122,3.6,7.03,38.1,33.1,298,0.01818,4.57,3.508885187,2.821765716
122,3.6,7.03,38.1,33.1,298,0.01818,4.57,3.354734507,2.688153569
122,3.6,7.03,38.1,33.1,298,0.01818,4.57,3.17241295,2.525512621
122,3.6,7.03,38.1,33.1,298,0.01818,4.57,2.256122219,1.888855931
122,3.6,7.03,38.1,33.1,298,0.01818,4.57,1.562975038,1.17807021
122,3.6,7.03,38.1,33.1,298,0.0025,5.18,3.002136721,3.573544357
122,3.6,7.03,38.1,33.1,298,0.0025,5.18,2.962459834,3.449860554
122,3.6,7.03,38.1,33.1,298,0.0025,5.18,2.847203262,3.367623363
122,3.6,7.03,38.1,33.1,298,0.0025,5.18,2.65147985,3.170865557
122,3.6,7.03,38.1,33.1,298,0.0025,5.18,2.491758125,3.112723885
122,3.6,7.03,38.1,33.1,298,0.0025,5.18,2.318999634,2.874383513
122,3.6,7.03,38.1,33.1,298,0.0025,5.18,2.110031366,2.716289498
122,3.6,7.03,38.1,33.1,298,0.0025,5.18,1.645576959,2.275768727
122,3.6,7.03,38.1,33.1,298,0.0025,5.18,1.124280035,1.702235848
122,3.6,7.03,38.1,33.1,298,0.0025,5.18,0.751180212,1.36912277
123,3.63372093,6.73,20.6,8.29,298,0.05,4.18,4.606730967,0.324327357
123,3.63372093,6.73,20.6,8.29,298,0.05,4.18,4.382514016,0.044782143
123,3.63372093,6.73,20.6,8.29,298,0.05,4.18,4.093645985,0.02849027
123,3.63372093,6.73,20.6,8.29,298,0.05,4.18,3.688454364,-0.598018835
123,3.63372093,6.73,20.6,8.29,298,0.05,4.18,2.997520673,-1.148538097
123,3.63372093,6.73,20.6,8.29,298,0.05,4.18,4.605916907,-0.413698913
123,3.63372093,6.73,20.6,8.29,298,0.05,4.18,4.381747846,-0.687761708
123,3.63372093,6.73,20.6,8.29,298,0.05,4.18,4.095017669,-1.028340236
123,3.63372093,6.73,20.6,8.29,298,0.05,4.18,3.6878264,-1.117183674
123,3.63372093,6.73,20.6,8.29,298,0.05,4.18,2.996037227,-2.918771232
123,3.63372093,6.73,20.6,8.29,298,0.05,5.18,4.606787877,0.374249601
123,3.63372093,6.73,20.6,8.29,298,0.05,5.18,4.381013622,0.263286916
123,3.63372093,6.73,20.6,8.29,298,0.05,5.18,4.094344562,-0.225020311
123,3.63372093,6.73,20.6,8.29,298,0.05,5.18,3.686852401,-0.369904933
123,3.63372093,6.73,20.6,8.29,298,0.05,5.18,2.987604331,-1.238564249
123,3.63372093,6.73,20.6,8.29,313,0.05,5.18,4.605170186,0.208963488
123,3.63372093,6.73,20.6,8.29,313,0.05,5.18,4.381013622,0.12018016
123,3.63372093,6.73,20.6,8.29,313,0.05,5.18,4.094344562,-0.13547614
123,3.63372093,6.73,20.6,8.29,313,0.05,5.18,3.690902407,-0.544727175
123,3.63372093,6.73,20.6,8.29,313,0.05,5.18,2.995732274,-1.218071729
124,3.63372093,6.73,20.64,,298,0.05,5.18,4.605235184,0.372252974
124,3.63372093,6.73,20.64,,298,0.05,5.18,4.382341585,0.264822778
124,3.63372093,6.73,20.64,,298,0.05,5.18,4.094357895,-0.218404797
124,3.63372093,6.73,20.64,,298,0.05,5.18,3.689466782,-0.372223774
124,3.63372093,6.73,20.64,,298,0.05,5.18,3.003601232,-1.240636789
124,3.63372093,6.73,20.64,,313,0.05,5.18,4.606434387,0.208476514
124,3.63372093,6.73,20.64,,313,0.05,5.18,4.382084133,0.126632651
124,3.63372093,6.73,20.64,,313,0.05,5.18,4.094492885,-0.139147131
124,3.63372093,6.73,20.64,,313,0.05,5.18,3.68913942,-0.540941248
124,3.63372093,6.73,20.64,,313,0.05,5.18,2.996342088,-1.214696768
125,3.672,4.34,19.86,6.02,298,0.038694405,4.57,5.268809768,2.75278772
125,3.672,4.34,19.86,6.02,298,0.038694405,4.57,5.020142623,2.647422246
125,3.672,4.34,19.86,6.02,298,0.038694405,4.57,4.847928896,2.465103522
125,3.672,4.34,19.86,6.02,298,0.038694405,4.57,4.703852854,2.378091373
125,3.672,4.34,19.86,6.02,298,0.038694405,4.57,4.078310027,1.897124985
125,3.672,4.34,19.86,6.02,298,0.038694405,4.57,3.672701799,1.366499734
125,3.672,4.34,19.86,6.02,298,0.038694405,4.57,4.459087208,2.059634164
126,3.976744186,7.22,18.1,25.05,298,0.02,4.57,4.932313327,3.763792102
126,3.976744186,7.22,18.1,25.05,298,0.02,4.57,4.575741375,3.556364687
126,3.976744186,7.22,18.1,25.05,298,0.02,4.57,3.808882247,3.126887721
126,3.976744186,7.22,18.1,25.05,298,0.02,4.57,2.708050201,2.213196347
126,3.976744186,7.22,18.1,25.05,298,0.02,4.57,1.931521412,1.532945561
126,3.976744186,7.22,18.1,25.05,298,0.02,4.57,0.832909123,0.81381494
127,4.278,5.65,15.66,10.46,298,0.017304618,4.57,5.760096328,3.283415596
127,4.278,5.65,15.66,10.46,298,0.017304618,4.57,5.642950144,3.124349738
127,4.278,5.65,15.66,10.46,298,0.017304618,4.57,5.527367838,2.924638983
127,4.278,5.65,15.66,10.46,298,0.017304618,4.57,5.345114594,2.825104082
127,4.278,5.65,15.66,10.46,298,0.017304618,4.57,5.064305594,2.647422246
127,4.278,5.65,15.66,10.46,298,0.017304618,4.57,4.696232264,2.513890853
127,4.278,5.65,15.66,10.46,298,0.017304618,4.57,4.332706393,2.034326491
128,4.417,4.8,20.98,9.03,298,0.037295209,4.57,5.282034009,2.870571464
128,4.417,4.8,20.98,9.03,298,0.037295209,4.57,5.111801626,2.688248774
128,4.417,4.8,20.98,9.03,298,0.037295209,4.57,4.827408528,2.241964221
128,4.417,4.8,20.98,9.03,298,0.037295209,4.57,3.814304328,1.461796005
128,4.417,4.8,20.98,9.03,298,0.037295209,4.57,4.187883477,1.897124985
128,4.417,4.8,20.98,9.03,298,0.037295209,4.57,4.497890051,2.059634164
128,4.417,4.8,20.98,9.03,298,0.037295209,4.57,4.96184063,2.43119816
129,4.46,7.21,,22.31,297,0.1,5.18,5.395444077,5.000646909
129,4.46,7.21,,22.31,297,0.1,5.18,5.282695986,4.569137745
129,4.46,7.21,,22.31,297,0.1,5.18,5.246497618,4.183263147
129,4.46,7.21,,22.31,297,0.025,5.18,5.972281728,6.376017683
129,4.46,7.21,,22.31,297,0.025,5.18,5.928790953,5.968730322
129,4.46,7.21,,22.31,297,0.025,5.18,5.749392986,5.60671011
129,4.46,7.21,,22.31,297,0.025,5.18,5.121580188,5.307941407
129,4.46,7.21,,22.31,297,0.025,5.18,4.926528785,4.779181475
130,4.46,7.31,10,22.31,297,0.1,5.18,5.397257314,4.998958721
130,4.46,7.31,10,22.31,297,0.1,5.18,5.281679725,4.590313368
130,4.46,7.31,10,22.31,297,0.1,5.18,5.241747015,4.230825767
130,4.46,7.31,10,22.31,297,0.1,5.18,4.67562865,3.371579744
131,4.61627907,5.4,19.3,19.12,298,0.02,4.57,4.036008985,3.853325525
131,4.61627907,5.4,19.3,19.12,298,0.02,4.57,3.78191432,3.634581651
131,4.61627907,5.4,19.3,19.12,298,0.02,4.57,3.139832618,3.172693657
131,4.61627907,5.4,19.3,19.12,298,0.02,4.57,1.931521412,2.263844265
131,4.61627907,5.4,19.3,19.12,298,0.02,4.57,0.832909123,1.582970726
131,4.61627907,5.4,19.3,19.12,298,0.02,4.57,0.182321557,0.865123745
132,5.05,,13,,283,0.0554,3.36,7.665753432,4.818607585
132,5.05,,13,,283,0.0554,3.36,7.730614066,4.802437825
132,5.05,,13,,283,0.0554,3.36,7.791481496,4.781270766
132,5.05,,13,,283,0.0554,3.36,7.865495009,4.757204342
132,5.05,,13,,283,0.0554,3.36,8.045652381,4.668146863
132,5.05,,13,,283,0.0554,3.36,8.133323221,4.624613925
132,5.05,,13,,283,0.0554,3.36,8.299236167,4.516053686
132,5.05,,13,,283,0.0554,3.36,8.38765382,4.44874442
132,5.05,,13,,283,0.0554,3.36,8.450732825,4.394235552
132,5.05,,13,,283,0.0554,3.36,8.51288392,4.317904027
132,5.05,,13,,283,0.0554,3.36,8.802537534,3.855376461
132,5.05,,13,,283,0.0554,3.36,7.018222732,4.092918546
132,5.05,,13,,283,0.0554,3.36,7.149995326,4.054312186
132,5.05,,13,,283,0.0554,3.36,7.295870749,3.99348317
132,5.05,,13,,283,0.0554,3.36,7.473182718,3.906139733
132,5.05,,13,,283,0.0554,3.36,7.616726595,3.816685425
132,5.05,,13,,283,0.0554,3.36,7.664815785,3.784987043
132,5.05,,13,,283,0.0554,3.36,7.760594898,3.690548061
132,5.05,,13,,283,0.0554,3.36,8.017142641,3.3479056
132,5.05,,13,,283,0.0554,3.36,7.337978038,2.603696586
132,5.05,,13,,283,0.0554,3.36,7.073439195,2.968746408
132,5.05,,13,,283,0.0554,3.36,7.011033628,3.052457538
132,5.05,,13,,283,0.0554,3.36,6.887756632,3.142094128
132,5.05,,13,,283,0.0554,3.36,6.811794888,3.166356516
132,5.05,,13,,283,0.0554,3.36,6.583132559,3.310729127
132,5.05,,13,,283,0.0554,3.36,6.337887115,3.399759682
132,5.05,,13,,283,0.0554,3.36,6.012247086,3.490172385
132,5.05,,13,,283,0.0554,3.36,5.776103136,3.524193472
132,5.05,,13,,283,0.0554,3.36,5.163642463,2.5651801
132,5.05,,13,,283,0.0554,3.36,4.753590191,1.780816479
132,5.05,,13,,283,0.0554,3.36,-1.203972804,0.346493286
132,5.05,,13,,283,0.0554,3.36,6.402911727,1.676984405
132,5.05,,13,,283,0.0554,3.36,5.66122286,1.035565987
132,5.05,,13,,283,0.0554,3.36,5.805436128,2.346716804
132,5.05,,13,,283,0.0554,3.36,6.000176488,2.201017376
132,5.05,,13,,283,0.0554,3.36,6.1014394,2.169007985
132,5.05,,13,,283,0.0554,3.36,4.638604962,2.688044753
133,5.08,5.1,7,20.1,294,0.01,4.57,4.249420789,3.517198729
133,5.08,5.1,7,20.1,294,0.01,4.57,3.359932168,2.870632835
133,5.08,5.1,7,20.1,294,0.01,4.57,3.285788928,2.870632835
134,5.5,,,,298,0.00407,3.36,4.602427428,5.356474476
134,5.5,,,,298,0.00407,3.36,4.567087145,5.354453814
134,5.5,,,,298,0.00407,3.36,4.567367587,5.32
134,5.5,,,,298,0.00407,3.36,4.650659671,5.244169475
134,5.5,,,,298,0.00407,3.36,4.15690613,5.083753777
134,5.5,,,,298,0.00407,3.36,4.188975724,5.078355623
134,5.5,,,,298,0.00407,3.36,3.928301784,4.862621633
134,5.5,,,,298,0.00407,3.36,3.768044084,4.621713586
134,5.5,,,,298,0.00407,3.36,3.768632889,4.546574504
134,5.5,,,,298,0.00407,3.36,3.720915767,4.343749576
134,5.5,,,,298,0.00407,3.36,3.737836271,4.297713886
134,5.5,,,,298,0.00407,3.36,2.754138305,4.179670214
134,5.5,,,,298,0.00407,3.36,2.989764502,4.103905378
134,5.5,,,,298,0.00407,3.36,3.092813611,3.627788317
134,5.5,,,,298,0.00407,3.36,3.061084526,3.592693391
134,5.5,,,,298,0.00407,3.36,2.185095764,3.49306528
134,5.5,,,,298,0.00407,3.36,2.261377608,3.381756289
134,5.5,,,,298,0.00407,3.36,1.405140649,3.132742608
134,5.5,,,,298,0.00407,3.36,2.519927852,2.493395517
135,6.634,6.8,33.8,23,298,0.008633339,4.57,5.318741859,4.193805208
135,6.634,6.8,33.8,23,298,0.008633339,4.57,5.12498013,4.107331532
135,6.634,6.8,33.8,23,298,0.008633339,4.57,4.988465347,3.954256483
135,6.634,6.8,33.8,23,298,0.008633339,4.57,4.830289384,3.764388052
135,6.634,6.8,33.8,23,298,0.008633339,4.57,4.574431558,3.601868986
135,6.634,6.8,33.8,23,298,0.008633339,4.57,4.277947242,3.32658518
135,6.634,6.8,33.8,23,298,0.008633339,4.57,4.020507835,2.789599466
136,6.772,6,31,18.57,298,0.008662642,4.57,5.355683509,4.17890168
136,6.772,6,31,18.57,298,0.008662642,4.57,5.193633844,4.08449286
136,6.772,6,31,18.57,298,0.008662642,4.57,5.039473448,3.927587252
136,6.772,6,31,18.57,298,0.008662642,4.57,4.774238472,3.786858796
136,6.772,6,31,18.57,298,0.008662642,4.57,4.538494984,3.591115015
136,6.772,6,31,18.57,298,0.008662642,4.57,4.335481262,3.312402597
136,6.772,6,31,18.57,298,0.008662642,4.57,3.957279314,2.813412717
137,7.933,6.61,19.1,20.91,298,0.014714397,4.57,5.681855152,3.433354746
137,7.933,6.61,19.1,20.91,298,0.014714397,4.57,5.510668893,3.361191027
137,7.933,6.61,19.1,20.91,298,0.014714397,4.57,5.40483676,3.182941864
137,7.933,6.61,19.1,20.91,298,0.014714397,4.57,5.246898275,3.080289391
137,7.933,6.61,19.1,20.91,298,0.014714397,4.57,4.956371276,2.914055732
137,7.933,6.61,19.1,20.91,298,0.014714397,4.57,4.263252952,2.241964221
137,7.933,6.61,19.1,20.91,298,0.014714397,4.57,4.615258131,2.701495432
138,8.4,4.3,4,,298,0.01,5.18,2.095130327,4.419656288
138,8.4,4.3,4,,298,0.01,5.18,1.511869184,4.113417814
138,8.4,4.3,4,,298,0.01,5.18,0.917529964,3.724108145
138,8.4,4.3,4,,298,0.01,5.18,0.068872864,3.040530418
138,8.4,4.3,4,,298,0.01,5.18,-0.829196025,2.100142136
139,8.677,6,30,22.47,298,0.008591714,4.57,4.905265149,4.329184773
139,8.677,6,30,22.47,298,0.008591714,4.57,4.686102037,4.234390522
139,8.677,6,30,22.47,298,0.008591714,4.57,4.494549192,4.091070876
139,8.677,6,30,22.47,298,0.008591714,4.57,4.338603604,3.908093294
139,8.677,6,30,22.47,298,0.008591714,4.57,4.098713339,3.703477384
139,8.677,6,30,22.47,298,0.008591714,4.57,3.875282255,3.439664606
139,8.677,6,30,22.47,298,0.008591714,4.57,3.459991309,2.892547168
140,10.86046512,6.99,16.02,,303,0.1,5.18,3.536039998,5.299389791
140,10.86046512,6.99,16.02,,303,0.1,5.18,2.705420079,5.013830185
140,10.86046512,6.99,16.02,,303,0.1,5.18,2.176897146,4.617583817
140,10.86046512,6.99,16.02,,303,0.1,5.18,1.147275461,4.255680793
140,10.86046512,6.99,16.02,,303,0.1,5.18,0.348753653,3.698619367
140,10.86046512,6.99,16.02,,303,0.1,5.18,-0.462194202,3.05514204
140,10.86046512,6.99,16.02,,303,0.1,5.18,3.378924506,5.704368303
140,10.86046512,6.99,16.02,,303,0.1,5.18,3.087148518,5.517991707
140,10.86046512,6.99,16.02,,303,0.1,5.18,2.544699553,5.304944856
140,10.86046512,6.99,16.02,,303,0.1,5.18,2.111473013,5.012137499
140,10.86046512,6.99,16.02,,303,0.1,5.18,1.430311247,4.606960582
140,10.86046512,6.99,16.02,,303,0.1,5.18,0.914929806,4.268509332
140,10.86046512,6.99,16.02,,303,0.1,5.18,3.073433781,5.701359208
140,10.86046512,6.99,16.02,,303,0.1,5.18,2.793616089,5.505547366
140,10.86046512,6.99,16.02,,303,0.1,5.18,2.151634288,5.300073823
140,10.86046512,6.99,16.02,,303,0.1,5.18,1.885128372,4.990848827
140,10.86046512,6.99,16.02,,303,0.1,5.18,0.740603122,4.222790546
140,10.86046512,6.99,16.02,,303,0.1,5.18,2.554036179,5.709081742
140,10.86046512,6.99,16.02,,303,0.1,5.18,2.135254606,5.519143034
140,10.86046512,6.99,16.02,,303,0.1,5.18,1.826225306,5.300327844
140,10.86046512,6.99,16.02,,303,0.1,5.18,1.508157949,5.012668559
140,10.86046512,6.99,16.02,,303,0.1,5.18,1.265227816,4.628164772
140,10.86046512,6.99,16.02,,303,0.1,5.18,0.702106922,4.238329459
141,21.4,,,,298,5.00E-04,3.36,2.436670082,4.591920799
141,21.4,,,,298,5.00E-04,3.36,1.388816179,3.737302884
141,21.4,,,,298,5.00E-04,3.36,1.808387127,3.651133453
142,25.1,5.2,,,298,0.00125,4.18,7.377321312,7.894753577
142,25.1,5.2,,,298,0.00125,4.18,7.313820207,7.916652284
142,25.1,5.2,,,298,0.00125,4.18,7.00324726,7.747955885
142,25.1,5.2,,,298,0.00125,4.18,5.476463552,6.636440135
142,25.1,5.2,,,298,0.00125,4.18,5.966659428,6.835929577
